State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
UT,3,510,397-3939,no,no,0,2.0,2,32.66,3.0,2,21.23,1.0,2,5.97,1.0,2,1.97,3,False.
MN,2,415,343-2689,no,no,0,3.0,1,40.92,3.0,1,22.9,2.0,1,8.42,2.0,2,2.73,0,True.
WI,1,408,383-9448,no,no,0,2.0,2,30.58,1.0,2,12.73,2.0,1,7.57,2.0,3,2.65,2,False.
MI,2,415,359-6232,no,no,0,3.0,1,53.4,2.0,2,18.9,3.0,3,11.66,3.0,2,3.32,3,True.
MI,3,415,369-9772,no,yes,41,2.0,1,27.54,3.0,1,27.6,1.0,2,7.2,2.0,2,3.21,0,False.
MA,3,415,381-7003,no,no,0,2.0,2,29.89,3.0,3,23.32,2.0,1,10.2,3.0,2,3.35,1,False.
AL,3,510,352-6732,no,no,0,1.0,2,18.6,2.0,2,17.64,1.0,2,6.08,2.0,2,3.13,0,False.
SC,3,510,388-7540,no,no,0,3.0,3,43.37,2.0,2,19.6,2.0,1,9.81,2.0,2,2.3,3,True.
WI,1,415,356-3333,yes,no,0,2.0,1,35.48,2.0,2,14.73,3.0,2,11.91,1.0,2,2.24,3,False.
VT,3,510,333-9664,no,yes,20,2.0,2,36.48,1.0,1,8.21,2.0,3,7.68,1.0,2,2.13,1,False.
CT,3,408,363-3763,no,no,0,1.0,3,8.36,1.0,3,12.23,2.0,2,9.14,3.0,3,3.27,1,False.
OR,1,510,345-7900,no,no,0,1.0,3,24.02,1.0,2,11.47,2.0,2,10.24,2.0,2,3.02,2,False.
HI,2,415,400-5511,no,no,0,3.0,2,43.04,3.0,3,20.22,1.0,1,6.94,2.0,3,2.62,4,False.
WV,2,415,381-7597,no,no,0,2.0,3,35.02,2.0,1,16.84,1.0,3,6.12,3.0,2,3.56,0,False.
RI,1,408,404-9775,no,no,0,1.0,2,6.87,2.0,1,14.65,1.0,2,6.53,2.0,1,2.43,2,False.
MI,3,408,389-4608,no,no,0,3.0,2,49.5,2.0,3,19.91,2.0,2,8.63,2.0,2,2.4,1,True.
ME,3,415,403-1742,no,yes,31,1.0,1,12.1,1.0,2,10.6,1.0,2,7.0,2.0,2,3.16,0,False.
WV,1,510,328-9797,no,no,0,3.0,1,44.51,3.0,3,20.83,2.0,2,9.09,3.0,2,3.97,0,True.
NE,2,510,359-9223,no,no,0,2.0,3,32.52,3.0,2,22.23,2.0,2,8.2,2.0,2,2.7,1,False.
DC,3,415,336-7696,no,no,0,1.0,2,22.66,3.0,3,21.72,2.0,1,10.29,2.0,1,3.13,0,False.
NH,2,408,369-2214,no,yes,24,2.0,3,31.21,2.0,2,17.32,1.0,2,7.51,1.0,2,1.62,2,False.
MD,3,415,411-1325,no,yes,30,2.0,3,26.38,2.0,1,16.62,2.0,2,7.65,3.0,3,4.16,1,False.
NH,2,408,410-7553,no,yes,28,3.0,2,48.13,2.0,2,15.76,3.0,1,14.08,1.0,3,1.65,1,False.
WV,3,510,376-4284,no,yes,50,2.0,2,31.71,2.0,2,15.13,2.0,2,9.7,3.0,2,3.27,2,False.
IL,3,415,334-2800,no,yes,38,2.0,2,27.76,1.0,3,11.56,3.0,3,11.21,1.0,3,1.16,0,False.
OK,2,510,369-1904,no,no,0,2.0,3,34.58,2.0,2,15.55,2.0,3,9.62,3.0,1,3.73,1,False.
NH,2,415,359-3833,no,yes,19,2.0,2,30.28,2.0,2,18.09,2.0,3,10.18,2.0,3,2.7,1,False.
MI,3,415,348-5569,no,no,0,2.0,2,33.3,1.0,2,7.57,3.0,1,13.6,2.0,2,2.78,1,False.
ND,1,415,342-1960,no,no,0,3.0,3,50.2,1.0,2,10.83,1.0,2,7.51,2.0,3,2.59,1,False.
LA,2,408,352-9050,no,no,0,1.0,1,23.14,1.0,3,13.29,1.0,1,7.15,2.0,2,2.73,2,False.
HI,2,415,390-5316,no,yes,24,1.0,2,19.4,1.0,1,13.73,2.0,2,7.93,3.0,3,3.51,2,False.
NJ,3,415,418-8568,no,no,0,3.0,3,47.45,2.0,2,15.34,2.0,2,9.79,2.0,3,2.57,2,True.
WV,1,408,401-4844,no,no,0,2.0,2,28.78,1.0,1,11.86,2.0,2,8.87,2.0,2,3.24,0,False.
NC,2,510,376-5471,no,no,0,2.0,2,36.45,1.0,3,11.73,1.0,2,6.69,2.0,1,2.67,2,False.
PA,2,415,409-2917,yes,no,0,3.0,3,43.49,1.0,2,12.13,2.0,2,8.15,2.0,2,3.16,0,False.
MI,2,408,369-6308,no,no,0,2.0,1,25.19,3.0,2,24.23,1.0,3,7.49,1.0,2,1.67,2,False.
WY,2,415,357-7385,no,no,0,1.0,2,20.28,2.0,2,19.03,2.0,3,9.54,2.0,2,2.35,2,False.
NJ,3,408,405-7119,no,yes,27,2.0,3,32.69,2.0,3,16.99,3.0,2,10.99,3.0,3,4.0,1,False.
NJ,3,510,405-3309,no,no,0,3.0,2,41.68,2.0,2,18.46,3.0,3,10.94,3.0,3,3.75,0,True.
NC,3,408,384-4938,yes,no,0,2.0,2,36.75,3.0,1,30.91,1.0,3,5.7,3.0,1,4.56,5,True.
NM,3,408,377-2725,no,no,0,2.0,3,29.31,3.0,1,21.81,3.0,2,10.59,1.0,1,0.0,2,False.
MS,3,510,405-6398,yes,yes,30,2.0,2,29.8,1.0,3,13.03,2.0,1,10.51,2.0,2,3.0,1,False.
TX,2,415,355-9366,yes,yes,26,2.0,2,28.73,2.0,2,16.05,2.0,1,9.6,3.0,2,3.59,0,True.
OK,3,510,403-1128,no,yes,27,1.0,2,0.44,3.0,2,21.59,3.0,3,10.92,2.0,2,2.48,3,False.
ID,2,415,384-9682,no,no,0,2.0,3,31.3,2.0,2,17.99,3.0,3,10.93,2.0,1,2.67,1,False.
AL,2,415,352-5393,no,no,0,2.0,2,30.92,1.0,2,12.88,1.0,2,6.44,1.0,2,2.03,1,False.
WY,2,510,395-1229,no,yes,9,2.0,3,27.22,2.0,3,17.85,1.0,1,6.26,2.0,3,2.92,0,False.
HI,3,510,361-9195,no,no,0,2.0,3,32.27,2.0,1,14.76,3.0,1,11.57,2.0,1,2.78,0,False.
VA,1,415,351-6366,no,no,0,3.0,3,37.94,2.0,3,18.4,2.0,2,9.66,3.0,1,3.35,1,False.
WV,3,408,346-4919,no,yes,31,2.0,2,36.72,2.0,3,19.13,2.0,2,10.56,2.0,1,2.89,2,False.
DE,2,415,354-9068,no,no,0,2.0,3,33.75,3.0,2,22.66,3.0,1,10.95,1.0,3,2.16,2,False.
CA,1,408,369-2743,no,no,0,2.0,3,27.12,2.0,3,16.61,1.0,1,4.61,1.0,3,1.92,1,False.
PA,1,408,343-1347,no,yes,40,1.0,1,17.85,2.0,2,15.35,2.0,3,7.83,2.0,1,2.75,2,True.
CO,2,415,336-5495,no,no,0,2.0,2,34.77,1.0,2,13.8,1.0,2,6.98,3.0,1,3.62,3,False.
MD,3,408,376-4292,no,no,0,3.0,2,46.58,2.0,1,19.7,3.0,1,12.76,1.0,1,1.67,0,True.
AL,2,510,391-8677,no,no,0,2.0,1,26.98,2.0,2,15.44,2.0,1,7.98,1.0,3,2.08,2,False.
AL,2,415,350-7273,no,no,0,3.0,3,39.08,2.0,2,17.2,2.0,2,7.71,3.0,3,3.83,1,False.
KS,3,510,400-6454,no,no,0,1.0,2,23.43,2.0,3,15.95,1.0,1,6.59,2.0,3,2.35,1,False.
MI,3,415,422-3052,no,no,0,2.0,2,30.5,3.0,2,22.98,2.0,2,8.59,1.0,2,2.13,0,False.
AK,1,408,365-6756,no,yes,39,1.0,2,23.68,2.0,3,15.16,3.0,2,11.09,1.0,1,2.19,3,False.
OH,3,415,406-4158,no,no,0,1.0,1,1.33,2.0,2,14.57,2.0,1,8.39,3.0,1,3.48,2,False.
IN,2,415,383-4641,no,yes,23,2.0,2,31.13,1.0,2,12.53,3.0,2,15.76,2.0,3,3.05,1,False.
SC,2,415,368-5165,no,no,0,2.0,1,35.17,3.0,3,22.3,1.0,1,6.72,2.0,2,2.89,0,False.
KS,2,415,378-2432,no,no,0,1.0,2,23.8,1.0,2,13.06,1.0,2,2.25,3.0,1,3.38,2,False.
OK,1,415,362-4159,no,no,0,2.0,1,30.46,3.0,2,24.08,3.0,1,12.84,1.0,3,1.57,2,False.
WI,2,408,363-7979,no,no,0,2.0,3,30.16,3.0,2,20.43,3.0,3,10.68,2.0,2,3.24,0,False.
IN,3,408,334-9818,no,no,0,1.0,3,19.65,2.0,2,14.26,1.0,3,6.38,3.0,3,3.4,1,False.
IL,3,408,352-5787,yes,no,0,3.0,2,40.34,2.0,1,15.02,3.0,1,11.85,3.0,2,3.83,0,True.
TN,2,415,332-3617,no,no,0,2.0,3,30.86,2.0,3,15.9,2.0,2,9.91,2.0,3,2.84,1,False.
DC,2,408,327-9957,no,no,0,1.0,2,8.76,1.0,2,13.94,2.0,1,7.62,2.0,2,2.57,3,False.
NC,2,408,338-7527,no,yes,19,2.0,2,26.47,2.0,3,15.76,2.0,3,8.67,1.0,1,2.21,3,False.
RI,2,510,348-8711,no,yes,23,3.0,2,41.65,3.0,2,22.53,3.0,2,10.79,3.0,2,4.02,2,False.
MS,2,415,421-3226,no,no,0,1.0,2,22.39,1.0,2,13.86,2.0,3,9.05,2.0,2,2.89,1,False.
VA,3,415,391-4358,yes,no,0,1.0,3,18.89,3.0,2,26.64,2.0,1,9.71,2.0,3,2.84,1,False.
KY,2,510,379-2523,no,yes,9,1.0,2,15.05,3.0,2,27.61,1.0,1,3.6,1.0,2,2.21,3,False.
NV,2,408,419-2369,no,yes,44,1.0,1,19.72,1.0,3,12.76,3.0,2,11.11,2.0,1,3.24,1,False.
WI,3,510,382-1227,no,no,0,2.0,1,26.44,1.0,2,11.31,3.0,1,11.39,2.0,1,2.46,1,False.
NH,2,408,409-5749,no,yes,30,1.0,1,18.11,2.0,2,19.18,2.0,1,8.49,1.0,2,1.54,2,False.
NE,1,510,362-7951,no,yes,31,2.0,1,29.78,2.0,1,16.93,2.0,2,9.89,3.0,3,3.56,1,False.
WI,3,408,415-3537,no,no,0,2.0,1,26.3,2.0,3,15.11,2.0,2,7.78,1.0,1,1.59,4,True.
NJ,3,510,373-3959,no,yes,34,3.0,2,42.02,2.0,3,19.17,2.0,1,8.38,1.0,2,1.65,2,True.
ME,1,415,358-1346,yes,yes,32,3.0,2,37.13,3.0,3,20.12,2.0,3,8.65,3.0,2,3.56,0,True.
WY,2,415,381-8422,no,yes,24,3.0,1,38.68,2.0,1,19.97,1.0,3,7.49,2.0,3,2.43,1,False.
IN,3,408,360-9005,no,yes,30,2.0,3,31.45,3.0,3,21.21,1.0,2,7.1,1.0,3,2.0,0,False.
WI,1,408,344-5967,no,no,0,2.0,2,31.76,3.0,1,21.54,3.0,2,12.29,3.0,3,3.32,2,False.
VT,1,415,396-6390,no,no,0,2.0,3,27.0,2.0,2,18.0,2.0,2,8.91,2.0,2,2.78,1,False.
CA,2,415,346-5036,no,no,0,2.0,3,35.48,2.0,2,18.09,2.0,2,8.01,2.0,2,2.3,0,False.
IN,2,408,328-7252,no,no,0,2.0,2,31.6,2.0,2,18.02,3.0,1,12.7,2.0,2,3.05,3,False.
SC,2,415,360-1745,no,no,0,3.0,1,37.83,2.0,1,14.42,3.0,2,11.89,2.0,2,2.43,2,False.
IN,2,415,358-2046,no,no,0,2.0,2,34.19,2.0,1,14.51,3.0,3,10.68,2.0,2,3.13,3,False.
IA,2,415,344-6935,no,yes,17,2.0,3,28.54,3.0,2,20.71,2.0,3,9.54,2.0,1,2.46,1,False.
MD,2,408,401-9665,no,no,0,3.0,2,40.65,3.0,1,20.7,2.0,2,10.39,2.0,2,2.94,3,True.
MN,1,510,399-5291,no,no,0,2.0,2,29.87,2.0,2,18.0,1.0,2,6.21,2.0,2,2.48,5,True.
AR,2,415,409-6588,no,yes,29,1.0,2,18.9,3.0,2,22.4,2.0,3,10.11,2.0,3,2.43,6,True.
MS,2,415,358-5721,no,no,0,1.0,1,14.91,2.0,1,18.26,2.0,3,9.06,2.0,3,2.92,1,False.
MN,3,415,414-7446,no,no,0,3.0,2,41.5,3.0,2,20.99,2.0,3,9.0,1.0,1,1.94,0,False.
WA,1,415,329-9517,no,yes,27,2.0,2,28.05,1.0,3,10.82,3.0,2,12.8,1.0,2,2.08,2,False.
MS,1,408,415-9553,no,yes,27,1.0,2,21.66,1.0,2,8.78,1.0,1,7.39,2.0,2,2.46,0,False.
ID,3,415,413-3177,no,no,0,2.0,2,33.12,3.0,2,24.88,2.0,1,10.11,1.0,2,1.49,0,False.
NC,3,415,347-5113,no,no,0,1.0,3,9.3,3.0,2,21.77,2.0,3,7.95,2.0,2,3.0,1,False.
VA,2,510,330-2662,no,yes,27,3.0,2,48.18,2.0,3,19.05,3.0,1,10.86,3.0,3,3.89,2,False.
MT,3,408,330-5824,yes,no,0,3.0,2,43.86,3.0,3,20.95,2.0,2,7.79,2.0,2,2.94,0,True.
MI,2,510,411-1261,no,no,0,1.0,3,15.39,2.0,1,17.99,2.0,1,8.77,2.0,1,2.51,1,False.
HI,1,415,329-8788,no,no,0,3.0,3,40.05,1.0,3,9.85,2.0,3,8.34,3.0,1,4.37,0,False.
NC,3,408,333-7869,no,no,0,1.0,1,24.23,2.0,2,19.67,1.0,1,5.9,2.0,2,2.7,2,False.
MN,1,408,399-4800,no,no,0,1.0,1,9.18,2.0,2,15.24,3.0,2,11.12,2.0,3,2.75,1,False.
WV,1,415,402-2072,no,no,0,2.0,2,36.52,1.0,3,11.14,2.0,2,9.76,2.0,2,2.54,3,False.
SD,1,510,403-6187,yes,no,0,3.0,3,42.74,2.0,1,16.71,2.0,1,8.64,2.0,1,2.97,0,True.
HI,1,408,355-2872,no,no,0,1.0,2,23.63,3.0,2,21.31,3.0,2,12.88,1.0,2,1.65,4,False.
MS,1,415,386-2970,no,no,0,1.0,3,19.94,2.0,2,17.74,2.0,2,9.15,3.0,1,3.89,2,False.
NY,2,415,389-6081,no,no,0,3.0,2,44.88,1.0,1,11.24,2.0,2,8.0,2.0,3,2.86,3,False.
LA,1,408,348-7556,no,no,0,1.0,2,14.04,2.0,2,17.34,2.0,3,10.09,2.0,2,2.46,1,False.
KS,3,415,334-9163,yes,yes,28,2.0,3,29.89,3.0,1,21.56,1.0,1,5.78,2.0,2,3.08,1,False.
MA,1,408,411-4293,no,no,0,3.0,2,37.47,2.0,1,17.95,3.0,2,11.67,3.0,3,3.67,2,False.
AK,1,408,375-5562,no,no,0,3.0,2,36.89,1.0,1,12.95,1.0,2,6.04,2.0,2,3.19,2,False.
SD,2,415,386-3823,no,yes,25,1.0,1,21.93,3.0,2,24.65,2.0,2,7.97,2.0,2,3.13,1,False.
CO,3,408,364-6445,no,no,0,2.0,2,25.59,1.0,2,13.0,2.0,1,9.72,1.0,2,0.95,1,False.
NH,2,415,383-2251,no,yes,42,2.0,1,32.86,3.0,1,22.38,2.0,2,9.65,2.0,2,3.0,0,False.
WV,1,415,351-3169,no,no,0,2.0,3,32.22,1.0,2,8.82,2.0,2,8.13,2.0,2,2.92,2,False.
AZ,2,415,413-6380,no,yes,33,1.0,2,23.43,3.0,3,20.02,3.0,1,12.06,2.0,3,2.97,2,False.
ME,1,510,380-9674,no,no,0,1.0,1,21.98,1.0,2,12.13,3.0,2,11.62,3.0,2,3.32,3,False.
NH,3,510,345-2319,no,no,0,1.0,1,19.65,2.0,2,18.16,2.0,1,9.83,2.0,3,2.89,1,False.
RI,2,415,377-5441,no,yes,23,3.0,3,37.72,3.0,1,21.65,3.0,3,11.27,1.0,2,1.94,2,False.
ID,3,415,358-3692,no,no,0,3.0,2,44.83,2.0,2,15.85,2.0,2,8.79,3.0,3,4.94,1,True.
WI,2,408,400-5831,no,no,0,1.0,2,10.42,2.0,2,16.52,1.0,1,6.44,2.0,3,3.08,1,False.
NM,3,408,357-5995,yes,no,0,2.0,2,31.25,1.0,2,14.0,1.0,2,5.0,2.0,2,2.73,1,False.
WY,3,415,391-2159,no,no,0,2.0,1,28.46,1.0,1,12.22,1.0,2,6.3,2.0,2,2.78,0,True.
IL,2,510,398-5954,no,yes,27,2.0,3,26.2,2.0,3,16.6,3.0,1,12.45,3.0,1,3.56,4,False.
TX,3,408,385-6175,no,no,0,3.0,2,42.84,2.0,2,14.47,2.0,1,9.41,1.0,2,1.54,0,False.
RI,3,408,334-2961,yes,no,0,2.0,2,27.73,3.0,2,24.79,1.0,2,4.34,2.0,2,3.02,0,False.
MI,2,415,405-4303,no,no,0,2.0,1,33.71,2.0,2,15.9,1.0,2,6.01,3.0,2,4.48,2,False.
OR,2,415,406-4100,no,no,0,3.0,1,55.2,3.0,1,20.09,2.0,1,8.44,3.0,2,3.54,0,True.
VA,2,510,352-4401,no,no,0,1.0,1,21.81,2.0,3,18.3,1.0,3,6.47,3.0,3,3.86,2,False.
SD,3,510,347-1473,no,no,0,2.0,2,31.94,2.0,2,17.04,2.0,3,9.12,2.0,3,2.75,2,False.
AL,2,510,347-2016,no,no,0,1.0,1,21.96,2.0,1,18.2,2.0,2,9.67,2.0,2,2.78,5,True.
MS,2,415,388-8948,yes,no,0,1.0,2,21.34,1.0,2,10.96,3.0,3,11.34,1.0,3,1.7,4,True.
MS,3,510,402-5509,no,yes,26,3.0,2,43.72,2.0,3,19.07,2.0,3,9.18,3.0,2,3.4,1,False.
HI,2,415,367-2598,no,no,0,1.0,2,21.18,1.0,1,12.44,2.0,2,7.62,2.0,3,2.84,1,False.
WV,1,408,370-5001,no,no,0,2.0,3,29.77,2.0,1,18.44,3.0,3,10.97,2.0,2,2.67,1,False.
WV,2,415,332-3693,no,no,0,1.0,2,21.13,2.0,2,14.74,3.0,2,11.53,1.0,2,2.03,3,False.
WV,3,415,403-9766,no,no,0,3.0,3,46.17,1.0,3,13.26,1.0,2,6.13,2.0,3,3.13,2,False.
IN,3,510,363-2407,no,no,0,3.0,1,37.38,1.0,3,12.18,1.0,1,5.88,2.0,3,3.16,1,False.
NM,2,415,395-9214,no,yes,33,2.0,3,31.16,2.0,2,17.12,2.0,1,7.98,2.0,3,2.81,3,False.
DE,2,408,351-8894,no,no,0,1.0,3,17.19,2.0,1,18.22,2.0,2,8.08,2.0,2,2.78,2,False.
NC,2,408,406-5003,no,no,0,2.0,1,34.56,2.0,2,19.46,2.0,3,10.0,3.0,2,3.86,1,False.
NM,3,415,398-1332,no,yes,35,2.0,2,29.82,2.0,1,16.15,1.0,2,6.24,2.0,2,2.84,2,False.
SC,2,415,363-8033,no,no,0,3.0,2,45.22,2.0,2,18.24,3.0,2,13.78,3.0,1,3.83,2,True.
NJ,2,415,333-1012,no,yes,41,2.0,2,29.17,1.0,1,11.57,2.0,2,8.25,2.0,3,2.92,0,False.
AZ,2,510,391-6260,no,no,0,1.0,2,13.38,2.0,2,19.18,1.0,2,6.77,3.0,3,3.78,0,False.
RI,2,510,336-1353,no,yes,20,2.0,2,36.02,2.0,3,18.28,3.0,2,10.73,2.0,1,2.54,0,False.
SD,2,415,365-5629,no,no,0,1.0,2,10.83,2.0,2,16.64,2.0,2,9.45,2.0,3,2.7,1,False.
NH,3,415,349-4397,no,no,0,2.0,2,29.48,2.0,1,18.16,1.0,1,6.37,2.0,2,3.11,1,False.
AL,1,415,380-3910,yes,no,0,3.0,2,40.41,2.0,3,17.6,2.0,2,8.2,1.0,2,1.22,0,False.
WV,2,415,354-7820,no,no,0,3.0,3,38.4,1.0,2,13.84,3.0,1,12.24,2.0,2,2.73,1,False.
ID,2,415,338-9952,yes,yes,32,2.0,2,29.41,2.0,2,17.8,2.0,2,10.4,3.0,2,3.29,0,False.
MD,2,415,405-1821,no,no,0,3.0,2,38.23,1.0,2,12.22,2.0,2,8.95,1.0,1,2.16,0,False.
IN,3,510,329-8669,no,no,0,3.0,3,40.41,2.0,2,15.43,2.0,3,8.36,1.0,2,2.08,1,False.
WY,2,415,328-8808,no,no,0,1.0,3,23.29,2.0,3,18.45,2.0,1,8.19,2.0,2,2.7,2,False.
NH,2,510,409-3018,no,no,0,1.0,2,24.23,2.0,2,14.97,2.0,2,8.53,1.0,2,2.21,2,False.
MN,2,408,421-5994,no,no,0,1.0,3,24.21,1.0,3,10.73,3.0,1,12.34,1.0,2,1.24,1,False.
MA,2,415,354-4448,no,yes,21,2.0,2,24.99,2.0,1,16.77,3.0,2,12.03,2.0,2,2.35,2,False.
NH,2,510,352-5081,no,no,0,3.0,3,37.45,2.0,2,16.03,3.0,2,12.53,2.0,2,2.86,1,False.
MN,2,415,401-7803,no,no,0,2.0,2,25.36,3.0,3,22.16,2.0,3,9.05,1.0,1,2.19,1,False.
IA,2,415,420-6052,no,no,0,2.0,2,34.75,1.0,2,11.69,2.0,2,10.17,2.0,2,2.7,0,False.
NY,3,408,352-6084,no,no,0,3.0,1,36.86,2.0,3,17.62,2.0,3,10.29,1.0,1,1.51,1,False.
AL,3,510,388-8583,no,yes,28,3.0,3,52.36,3.0,3,21.06,1.0,2,6.88,1.0,2,2.0,1,False.
WV,2,415,415-3158,no,no,0,1.0,3,9.86,1.0,3,5.74,2.0,3,8.37,2.0,2,3.11,0,False.
NM,2,415,402-9304,no,no,0,2.0,1,29.44,3.0,2,20.08,3.0,1,10.81,2.0,3,3.19,2,False.
CA,2,415,341-1916,no,yes,19,2.0,2,35.75,3.0,2,20.55,2.0,2,9.71,3.0,2,3.54,4,False.
MA,2,408,381-2745,no,yes,24,1.0,3,10.01,3.0,2,25.97,1.0,1,7.15,3.0,3,3.27,0,False.
ME,1,415,402-5014,no,no,0,3.0,2,40.26,2.0,2,14.2,3.0,3,12.61,2.0,2,2.62,3,False.
FL,3,415,399-8846,no,no,0,3.0,2,38.91,1.0,3,13.66,2.0,2,9.14,3.0,1,3.38,0,False.
NH,2,408,328-9267,no,yes,32,1.0,2,15.3,3.0,2,23.49,2.0,2,8.33,2.0,3,2.32,2,True.
IN,2,408,348-7224,no,no,0,2.0,3,24.94,1.0,1,9.03,2.0,2,8.9,2.0,2,3.0,2,False.
WI,2,408,336-2190,no,no,0,3.0,1,40.34,1.0,1,13.09,3.0,2,10.67,2.0,3,3.02,1,False.
MA,1,415,376-4705,yes,no,0,2.0,3,27.68,2.0,2,19.52,3.0,2,14.97,3.0,2,3.67,0,True.
NH,2,415,381-4076,no,yes,20,2.0,3,31.77,3.0,2,21.79,3.0,2,15.06,2.0,1,2.4,1,False.
TX,2,415,348-8464,no,no,0,1.0,2,14.64,3.0,2,22.08,1.0,1,6.66,2.0,3,2.46,2,False.
NC,2,408,412-7020,no,no,0,2.0,2,36.09,2.0,3,18.31,2.0,1,8.41,2.0,1,3.05,2,False.
CT,2,415,386-8432,no,no,0,2.0,2,25.67,1.0,3,10.25,1.0,1,6.88,2.0,1,2.48,2,False.
NJ,1,408,337-1802,no,no,0,2.0,1,26.96,1.0,2,11.08,2.0,1,10.34,1.0,2,1.86,2,False.
WY,3,510,366-1084,no,no,0,3.0,2,50.32,2.0,3,19.24,3.0,2,11.11,3.0,3,3.32,0,True.
LA,2,510,352-4182,no,yes,32,2.0,1,36.09,3.0,1,21.38,2.0,1,9.39,1.0,1,1.78,3,False.
NV,2,415,368-5628,no,no,0,3.0,1,39.85,2.0,2,15.24,3.0,3,12.85,2.0,3,2.81,3,False.
WV,3,510,333-8996,no,no,0,2.0,2,30.06,2.0,2,15.94,2.0,2,8.86,1.0,2,1.76,2,False.
AR,3,415,353-2557,no,yes,19,2.0,3,26.74,3.0,2,21.9,2.0,2,8.57,2.0,3,2.59,0,False.
SC,1,415,356-8621,no,yes,26,2.0,1,24.92,2.0,1,14.69,2.0,3,7.82,2.0,1,2.7,1,False.
KS,2,415,354-6942,no,no,0,3.0,2,44.29,1.0,2,8.7,1.0,3,5.84,2.0,2,2.65,1,False.
NY,2,415,377-9829,no,yes,20,2.0,2,24.84,3.0,2,23.58,1.0,2,6.2,1.0,2,1.67,1,False.
MI,3,408,348-4660,yes,no,0,1.0,3,21.17,1.0,1,12.0,3.0,3,12.07,2.0,1,3.08,2,True.
MA,2,415,410-5199,no,no,0,2.0,1,35.6,3.0,3,20.18,3.0,2,10.76,2.0,3,2.65,1,False.
UT,3,415,397-6542,no,no,0,3.0,1,48.57,2.0,3,14.24,3.0,2,11.7,2.0,2,2.35,1,True.
HI,3,415,333-4492,no,no,0,2.0,1,32.45,1.0,2,13.72,2.0,2,10.44,1.0,1,2.27,1,False.
PA,2,408,405-9573,no,no,0,2.0,2,24.55,3.0,2,22.49,2.0,2,8.34,2.0,2,2.67,1,False.
OR,3,415,359-7255,no,yes,50,2.0,3,35.5,1.0,2,11.3,1.0,2,6.15,2.0,2,3.0,2,False.
TN,3,415,419-5501,no,yes,36,1.0,3,13.19,2.0,1,17.6,3.0,3,11.51,2.0,1,2.94,1,False.
CT,2,415,404-4809,no,no,0,3.0,2,46.09,3.0,3,20.18,1.0,2,6.54,1.0,3,2.27,1,True.
AZ,3,415,344-6334,no,no,0,3.0,2,40.94,1.0,2,12.28,1.0,2,5.66,2.0,1,3.13,0,False.
OR,3,510,400-1899,no,no,0,1.0,2,19.52,2.0,2,16.37,3.0,2,11.66,3.0,2,3.29,0,False.
DE,2,415,346-5053,no,yes,34,1.0,1,23.6,1.0,2,12.07,2.0,1,8.27,2.0,3,3.19,1,False.
MA,3,408,398-2148,no,yes,27,2.0,2,35.67,1.0,1,13.18,3.0,2,11.32,1.0,3,1.94,0,False.
CT,1,408,347-7675,no,no,0,1.0,2,22.93,3.0,3,21.11,3.0,3,10.63,3.0,1,3.97,3,False.
AR,1,415,411-8956,yes,no,0,2.0,2,27.88,1.0,2,13.01,1.0,2,5.57,1.0,2,1.73,0,False.
SD,1,415,390-3761,no,no,0,3.0,3,41.74,2.0,1,16.38,1.0,1,6.38,2.0,2,2.46,1,False.
CT,3,408,377-3876,no,yes,32,1.0,2,13.65,2.0,3,16.99,2.0,3,7.69,3.0,2,4.48,0,False.
CT,2,408,345-2476,no,no,0,1.0,2,15.42,2.0,2,17.64,2.0,2,7.62,1.0,2,1.51,2,False.
MA,2,408,337-7879,no,yes,36,2.0,3,32.35,3.0,1,21.81,2.0,3,9.67,1.0,2,1.03,1,False.
MS,2,408,361-7283,no,no,0,1.0,2,18.46,2.0,3,17.84,2.0,3,10.02,1.0,2,2.13,1,True.
MT,2,408,372-4868,no,yes,17,1.0,2,15.27,2.0,1,19.82,1.0,3,7.46,2.0,3,2.51,4,True.
AK,1,415,346-8863,no,yes,15,3.0,2,42.91,2.0,1,15.96,3.0,3,11.68,2.0,2,2.7,2,False.
DE,2,415,390-5267,no,yes,32,2.0,2,31.18,3.0,3,22.87,2.0,1,9.16,1.0,2,1.81,5,False.
OH,3,408,392-1547,yes,no,0,2.0,2,31.18,1.0,2,12.06,2.0,3,9.02,2.0,3,2.81,2,False.
MN,3,408,340-8177,no,no,0,2.0,2,26.38,1.0,1,11.55,2.0,1,8.31,1.0,3,1.03,3,False.
CA,2,415,383-4802,no,yes,19,2.0,3,28.19,2.0,2,15.89,3.0,1,11.24,1.0,1,0.0,1,False.
OH,3,510,378-8567,no,no,0,2.0,1,35.6,3.0,2,23.27,1.0,2,6.76,3.0,1,3.46,0,False.
NV,3,415,406-7844,no,no,0,3.0,2,47.48,2.0,2,17.14,3.0,2,12.64,1.0,1,2.13,2,True.
SC,2,415,402-9173,no,no,0,2.0,2,29.6,1.0,3,8.42,2.0,3,9.52,1.0,1,2.08,2,False.
WV,2,415,352-3440,no,no,0,2.0,1,29.87,2.0,2,15.69,1.0,2,7.06,2.0,1,2.46,2,False.
